Metabolite,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,Y01,Y02,Y03,Y04,Y05,Y06,Y07,Y08,Y09,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25
Proline,10.8687667800324,11.2728384597454,11.2840350217145,10.5579634767835,11.2619590159347,11.2767973388424,10.1812862932867,11.2957261969597,11.2736844584708,11.2874913411601,11.2764514888231,11.2751463174836,11.3544930770807,11.4010827928643,11.6018025565927,11.4784997142123,12.1579056535685,11.7581673092107,10.8049485418189,10.7468976013473,11.2119687158626,11.4999137713617,11.1253917498162,11.0085212695315,11.2817300242727,11.1413467903696,12.5782189255131,11.8799346462544,11.264727913633,11.52633087805,11.5063985627439,11.133881871591,11.4600460036482,11.0398363777668,11.505787584543,12.2328129259932,11.8470730954262,11.5125661473591,11.5158370641815,11.959803251604,11.3388285427772,13.0574834087051,12.0084286700437,12.0560149789131,11.5279387934678,11.5238894185056,11.9029747680736,10.7581500377458,11.2196776124147,10.8281307991074,11.0044022133734,11.7298170556717,11.1417849581935,10.911661148205,10.8278163179741,10.9105476698479,10.9199388862255,10.3207838308933,10.9049714572799,10.3989480378897,10.9073836913717,10.4399507930264,11.5319930282102,10.9110358933561,10.9259062232007,10.9325847712963,10.5740897202779,10.9284467109884,10.931405539359,10.9246013522586,10.9330704541363,10.9210516413811,10.9286368971507,10.9103921654198,11.738477462248,11.8310772268582,12.2479108722281,11.341109426714,11.3468244065833,11.3399804746137,11.3443554239623,10.3586921308781,11.3456341879139,11.4968174464749,11.9107758135109,11.3439646542974,11.3286757047676,12.8328243740019,10.7922573290544,11.3504701620427,11.331039891745,10.1178480975553,11.3271060861228,11.3488912254254,11.3392757037591,10.3358710091901,11.3356910203137,11.3352543642275,10.2989375346577,11.3339747338824
Protocatechualdehyde,12.4222192185457,13.1522539447852,13.1644057396781,13.336996554963,11.6040845828548,13.150436360823,12.4442808516016,14.2084949840894,12.3138337182205,13.1755377804296,13.3649922631415,13.1655812706102,13.8700107390232,13.1719223039428,14.5022213980482,13.1550968380157,13.1500173750416,13.642311435905,13.1557755700867,11.0858192339535,12.1722345974826,13.4404055624786,13.1532067141323,12.9741958428718,13.1663172152025,14.7247505455755,13.1924920749658,13.3222740114027,13.0671192297447,13.0533333075638,13.2881710908535,13.2657330909678,14.3222159394818,13.2573357526821,13.8173058644641,13.2650438900438,13.2631607115547,13.257039191256,13.7601884139254,12.9703881682447,13.2588084188286,13.2793410156352,12.5292167993321,12.9681945466258,11.7858282420915,13.2675188817312,13.1378349795668,12.2058242764742,13.4002205920728,11.704915692289,13.7457586145895,13.7902886992246,12.9705640481146,13.9058338233948,14.5949020469514,13.8139576230338,13.8249970342685,14.2526352338367,13.8037175799941,12.5792635290806,14.539900471584,14.6442155119055,12.6310120753212,15.257904558592,11.4064173253743,14.5284626037888,14.6432893404784,13.5342772544472,13.7973704469509,12.2029229268709,13.8128368928161,13.818408583304,11.2107152162661,14.6540955856652,13.4431209716603,14.4325024651844,14.3811017762124,14.3217435132143,14.3748039951051,13.4254527665106,14.7452003361614,15.3033521893371,14.2995436821631,10.9283087710113,14.3129038710918,12.9206003096178,14.310125203961,14.7852159198347,14.6974543835281,10.8373168672016,15.0003401995756,12.4448586561027,13.4820692660684,14.3218300509884,14.3247107317516,14.3164814931007,13.5757592954069,11.8083288000763,14.3142733834611,14.3105575492378
Quinidine,12.1976152661165,12.183706646119,12.2072573755083,12.1869905749621,12.2068234263011,11.8214438667388,12.2041719264783,12.2085129383542,12.2058113419133,12.2553344079324,11.6592802528023,11.7841186581071,13.1480396285518,12.1859278291327,12.1346905976812,12.1925280174755,12.7530775062978,12.1824460182196,12.2035666896116,12.2017118054539,12.1825717263254,13.2966103816058,12.2019091601289,10.7586298150067,12.732557977389,11.4629854485054,11.4059034394763,11.8856427417557,11.8466777902243,12.7360697554641,10.6507752674768,11.8507947617383,11.7843374737467,12.1282863762407,11.7731996312934,11.7774156517656,11.7772505818291,11.6290109589444,11.7741021929323,11.7808956919563,11.7772165267251,12.2815875907513,11.4879585901525,11.7888785873094,11.2230692876326,11.7892775340882,11.653597148624,11.8264592221431,11.7808571804128,11.7916484381802,11.6043007469374,11.2283768389615,11.9956341179466,10.8320925663847,12.5940916544924,11.4431937775817,12.0426025183158,11.995608812767,11.997027298229,11.9580409645445,10.909958760142,11.9693143365746,11.8127786540142,11.5008755405551,11.2239812024997,12.4132980837246,14.0201423147654,12.392336803496,13.1744415301292,12.8659456493472,11.7554150480329,12.5238523975884,12.059612753154,12.2689782767702,12.7971003939769,12.4208014333763,12.015543070907,11.825078402109,12.5230207677211,12.010143483383,11.4910363824625,12.5272687676686,12.5914154574215,12.5094630575614,11.7672470375122,12.6612001325592,12.665428910719,12.3255111352311,14.5430083001215,12.9833973705054,14.4559252290801,11.4266466938246,12.8138308232806,12.5325262538281,13.397294145487,12.52936253894,13.0993705903715,12.880061101487,12.3804233497012,12.0163758283035
Raffinose,11.6116124886498,10.7996487269363,11.3630128163643,10.8077588080532,10.2066872600265,10.8071825982672,11.1800478706026,9.62618841981847,9.51791028608617,13.9473349146574,10.8104070874342,11.6219178371222,10.339307611243,10.810101435544,9.75573826434229,10.8219031117449,9.31136582480676,10.8095543118915,10.5334503587635,10.8071835499797,11.0055503502377,10.8179945126636,10.8443491604995,10.7818018268868,12.1644179587095,14.416578637832,12.253687303271,10.5815798535082,12.71493297966,10.5759373615493,10.6220370271793,9.7534089637023,10.5871723171081,10.5676314153967,10.9661983126271,10.5632706325049,10.5774687451936,9.67473308240504,10.5762821389641,10.5736780545891,9.81732585342243,10.5709654035379,10.5705875836989,10.5873612795477,10.5745791343725,10.5916602646161,10.586933423148,10.5772332389596,9.50978375447341,10.5317063110652,11.2557457934586,11.2729304453472,10.5765093561285,12.2082280479071,12.2268789317895,11.2668231661819,13.9166349511552,11.2633545469355,11.2661886158583,11.2838528644771,10.6156539750006,11.7473533087146,11.2585841575589,9.85325676084529,10.6856690992144,10.9601039078833,10.4778600881857,12.4939667158065,10.7901707923753,10.2859696724956,12.1567073360827,11.9536468007173,11.2441470732345,11.6624891435684,11.2661887839691,12.4316046848719,11.7553730250942,9.96237067908453,11.341666563775,9.97524086252199,11.2082827554954,12.5957607559717,11.2725822382359,11.6842980527674,11.2771980368784,10.5891405855526,10.8680888503895,12.0870749826138,12.5711507764631,10.4797683172928,9.96158790895969,11.2814806374232,10.4378815730948,11.2636991492239,10.7522278842418,11.2652171335913,12.1236022189313,11.2705252159198,12.3240450183537,11.2878829825774
Sebacic Acid,12.229807400529,11.0480128728563,11.5518486960055,11.4134088025456,11.6658914121648,12.5143916124998,11.9959950165253,10.9222119995975,11.4274077031919,11.9554794927328,11.0574252718873,10.618121601675,12.4312892023025,11.0486327797551,11.8046350384549,11.4164054850246,11.9534927952377,11.4139672223145,11.4206884902132,11.4300878858414,10.2817176593624,11.6722700533945,11.8417525025975,11.299152388826,12.4056350370743,11.564070211048,11.6589230107772,11.4936797083766,12.4652056168153,11.4800808098481,11.4840885543273,11.4982144690418,11.34172870315,11.6594771766265,12.1965579755068,11.5017635170228,11.5474145266534,11.4858752025761,11.4965296342942,11.4757528317409,11.4258680853794,12.0505569776134,11.5655509252335,11.4740832389116,11.4886876268281,11.4855843552125,11.5389057694885,11.4900836081368,10.7449829141698,12.2719623124119,12.8683717418628,12.36535691912,12.8677994760063,12.8266681827171,14.2981540417399,13.4636165247727,12.4086739172985,13.0817769064742,12.8709936397116,12.2997273057252,13.9934796726248,13.4571011566384,15.0566858143059,14.7231619061675,12.1898773623432,15.5650504225252,13.7682860171302,12.6246040811829,12.4903011648671,13.1687458133994,12.6801820613293,12.9761426203759,12.4434672524546,11.7506274469904,13.5360858591977,13.8230752707724,11.8627420719562,13.8236301785055,13.6679560256423,13.8168238793208,12.8050051178797,14.8901626158868,14.9279017874754,13.8290283522686,13.809146529818,14.4720022493691,14.0131225946724,14.082140510263,14.7886904118061,13.8343571498107,15.2185465293913,15.8025179380194,13.0293045031379,13.8163035389661,11.9412209805684,12.5194815413024,13.8223910305488,12.5028400157721,11.6831065654667,13.818539892556
Stearic Acid,12.0713148099459,9.46441916192111,10.1257382133876,9.84823163410456,12.7958020393488,11.0602917570147,10.3181684828947,13.0774250310116,8.84215216448083,9.34378118880771,11.3202140198202,8.34454575040834,12.870214908695,13.2627723822579,12.3435807648827,13.6812181506443,13.2295539487613,13.5443234197252,12.3414369228202,12.7434832383012,12.3817291536244,15.1194755201246,12.3306212499186,11.7318492152497,14.2043954258244,11.8854936623518,10.5333287276757,13.0191522799846,12.8943294363757,14.9958370858031,13.4815476089607,16.3787522278521,16.9329176153791,14.3003146304503,15.4328633985656,17.1720517741664,16.6996959050284,15.5126353769479,17.6204501612751,17.630569570039,15.9608137684082,18.8434397447948,17.7001613273822,18.0446117437072,19.2717469069971,18.1525048433591,18.0163957559675,14.910834309524,17.2660983573547,18.3280332078687,10.0474016696229,9.0447111935278,9.20347036133514,9.19707742306036,9.50995348454586,9.50042110722059,9.97867295998656,16.4913921545852,9.02639150084936,8.61887120858102,15.5134876776891,9.84396067368134,9.60684145195664,16.5323539062389,9.90981074552475,16.3522093144593,8.25668977859725,9.16386865924492,11.6698743164876,9.51131065418787,10.05857397901,9.89722836201585,9.59414974447526,11.1487332821554,10.7915800365955,12.4252657661752,12.1766375654176,11.6363611270197,11.8960402032184,12.9494843247276,11.9758907972905,11.6874097123539,16.8383076935457,12.8829246803779,12.123167997961,16.7724208775133,11.9306343718773,14.9229735554898,14.2525204646179,12.0217806848912,9.9651645027789,10.5308000337735,14.9595370787105,16.0926711044925,12.8808214108268,14.5293502129272,15.812973297532,12.0053410896635,14.3848683987126,11.7280164241918
Styrene,12.259884280239,12.2582409966548,12.2513499396292,12.248122612298,12.2617015818936,12.2484770331706,12.2478535476219,12.2424944069244,12.2406723382986,12.2997012507519,12.2656459351805,12.0711276623965,12.24881467425,12.2466942174768,12.6277653578122,12.3747898455159,12.081707752077,13.3739455315702,12.2400220338149,12.2450437126354,12.7214889310196,12.2078654217922,11.8937280621828,11.5493075281098,12.2503522002315,12.4834995193649,12.3941652284072,12.7756812979999,12.1331641561649,13.0449034341697,12.4546896939177,12.4900320375357,12.4561247890956,12.4758289696235,12.4729660824478,12.5119147186062,13.1616514954028,12.4754045337281,12.4934040064107,12.4834598972263,12.9680505195795,13.4931180143727,11.9764524759785,12.4753485797431,12.0806094874405,12.4773524346953,12.5084927673653,12.4911814729314,12.4903293552558,12.4873830309945,10.7778883681462,10.9832359128507,10.8739541780685,11.2637134656002,10.7614465925381,10.6045076328944,12.0006198681785,12.2287777546456,10.9947680877336,10.9809269392533,11.3550417670693,10.7355655414366,11.6423368299449,10.4892848975272,11.1037533395115,11.6359347712867,10.9271253512227,10.0075968213075,11.3549949997503,10.9958481952806,11.3394100936153,11.0353378962295,10.3855584441034,10.4858235147706,10.9740845025719,12.2489025474686,13.0931053609499,12.2686291333499,13.0549785309364,12.3105530227437,12.2493692636068,12.2464536363168,12.9364651408971,12.2568257589978,11.686692836207,11.4358235175298,12.67982632566,12.3177093439779,12.2601704085179,12.2694490895545,12.2537795142537,11.3566107635805,12.2679852509057,11.70107050917,11.4014866612119,12.2628431362666,12.2429879647022,12.2553060747978,12.2571912871512,11.2876117774938
Suberic acid,13.5071238540306,13.2534445296907,14.5362465629535,14.1728048251609,13.7312610791351,12.0658015853658,13.507127091935,13.1274378524784,14.2235420857438,14.2909174109956,11.7740032055465,12.170134841328,14.7620193275553,13.0247130738282,13.7115896470812,14.1523335680967,14.0552015468887,13.49484705002,10.2729104510801,11.4384886723498,13.0696883787857,14.0743715437247,12.830802309976,12.9742663909902,14.5601039046549,13.12444226333,13.9411768092694,14.0431518234836,14.6709148096721,13.1105384047397,12.5912670999731,13.2466740253381,13.8255895629637,13.1036665053356,13.1136425002762,10.3360463604264,12.5529023529359,12.0528684278313,12.0456627958998,12.2479024318655,13.6666168229231,12.5988909609468,13.0022233882936,13.4155027189488,13.1333201515331,13.4450707155842,13.3658911201094,11.2304548905691,13.1434531764655,12.967344357904,14.7476336591587,13.695306570588,14.2324587936763,14.591846984214,14.5573888353185,14.6090414192735,14.2117547759738,13.8853948141768,10.183870625786,12.5101044723636,13.0984702672785,15.7810330631474,14.0355925016319,13.9854057261416,14.8458558174453,14.9235876652311,15.3729893049688,14.5059685984537,13.6302969616542,14.1983685627751,14.8364158273498,14.4918530080397,14.1917658355266,13.8421248811237,13.8376186807758,14.231934095119,14.8053429975968,14.4066955041239,14.007221285114,12.2590722915599,14.9657805697176,15.4875778524829,15.0247025806895,13.018648266366,14.2879904516947,13.7713746415095,14.2805059485167,14.8876670091948,15.6199852218367,11.8756043628806,14.3502656808364,14.2788949144635,14.4641325142224,12.3530308396807,13.8752575736862,13.164508868743,14.384816641304,13.7188137932423,14.8609675088295,11.1185773022984
Sucrose,14.1888755544011,13.4117508505473,13.0385744284254,10.7956216600739,12.3715383820885,10.2201293548537,13.9748481281948,12.742717526305,13.187653960968,16.6932857006808,13.3905526733353,14.9110553492223,12.8270727103944,13.412953348425,12.5545200100284,13.4003264897513,13.4008428255636,11.0295876917976,13.8527958401482,11.1466927771779,15.3220177811676,13.4279038731104,14.1288146309997,15.1728691816099,13.5966249920278,14.8618326515162,15.3638323784587,12.4017206628679,13.3815232532339,13.534237914722,12.8972646855603,11.1916401328053,12.5723847767606,12.8511610610532,15.1195727581312,12.5818191196978,12.5983918633279,12.4362448042436,12.5785101241625,11.9002259257004,12.7474207980541,10.8787307770147,11.3313897811119,11.6370352716355,12.5144422940244,10.7771288728443,11.5942587549649,12.5798995723492,12.6556079030398,12.949110554232,11.44313516101,11.1881485265916,13.1328723481091,14.4343906311726,14.8900355987655,12.2375070515336,13.0471160111894,11.380238444831,10.5483022963671,12.9180157394651,12.5772296253544,15.54293554924,12.9056597471347,12.9224054191969,12.0215671420653,12.6750488724458,14.629159064807,13.5977592414275,12.0706383343235,13.8897520778267,14.2748169822006,13.5247283608149,11.6132758053702,13.7070422911245,12.5371515782305,11.0182999884326,14.4004959540326,13.6497024175715,12.7912435925471,11.9493913505047,14.4878239176942,14.8405569197512,11.9232690465432,11.2381274483083,10.35940353882,11.7831789491919,14.1220759153243,12.2393272555996,13.0095208210222,10.0557720890591,10.7197333674212,12.7785556597254,12.5704142457458,12.4132255341927,14.1454741559331,10.3768146493717,13.5751202383673,10.6585989416413,13.2645491509032,10.1415828411802
Theophylline,15.4767523217761,12.7257514840078,14.7795024642522,13.6512897835029,15.2847313231323,13.8485304287512,15.7111391349009,14.3242944117828,15.1419966262613,16.8338165025882,13.4207223591976,15.3317031034544,15.6139114407584,13.8354328275698,14.8884953400053,13.1088290005549,15.7279971089921,14.5771581527491,15.2321264791848,14.4191736565202,15.0408060244838,15.0286444485798,15.7092897826387,15.7159929707156,15.3341909792887,15.323392513881,15.7950354684309,15.0824720161676,15.6653485762456,16.188684778995,15.5888431895573,14.5910254521897,12.9613377337715,15.9925804803659,16.3297401731188,12.8787436053008,13.87861401253,14.7022882137893,13.5493991334248,13.786238257268,15.249964516925,14.3697815384881,14.0830206037069,14.4853172157702,15.4036418258501,13.5712607482814,15.5082554384921,12.9560590565874,14.9149278319308,14.66129719665,15.0707903707516,15.3105590629888,14.7160713970922,16.7834743522432,16.131792701105,13.9223410565474,15.4509848553568,12.0416063930669,12.4822130096945,14.2441205345054,15.0904568368806,15.248226942065,10.834260762252,14.2450227014691,11.1724422736911,11.8719314522831,14.94321101163,13.9050941516424,13.1797782605589,11.6064279560182,15.2938383226717,14.4519941313559,13.0193661085854,14.5754938593695,13.715474001051,14.7316347515021,14.9357340268887,15.5021478970704,15.343363454329,15.4109740518949,16.535044795094,16.6324577885517,13.2849676919752,14.8030209142014,14.4380069996007,14.1249768527479,16.4681608627972,16.8172860481921,16.0665441549644,15.0961889199141,14.7107197504953,12.2098397054614,15.2579424417887,10.3696692764097,15.8320188491313,14.6147198304654,15.4906800673016,13.3613608101875,17.1911092758521,13.4990271831935
Trichodermatide A,14.5876209141331,14.7994747061871,14.8051368257226,14.8086188387269,14.8018242053037,14.5714991412782,14.7809889460293,14.7420609556293,15.1672378466903,15.0463027489321,15.0210884554478,14.4080310924204,14.9346504759772,15.3087435026217,15.3258988248134,15.2228292649346,15.6916915266431,15.2813799739305,12.8406644964817,13.988830339612,14.1769287334123,14.4253707158438,14.3877140230659,13.5343717553929,15.8537424695454,14.8251786547321,13.9256819588366,13.9464743513978,13.9350047738974,14.4277936767512,13.9390040251914,13.9330856490828,14.3396102434486,13.9453277302373,13.9420385198167,14.1625262721839,13.910132793805,13.6119802144549,13.9207974885181,13.9384771445031,11.7411348700309,13.9537742058063,13.9462061782667,13.9396980068027,13.9228997821812,13.9347303381578,13.9399464019699,13.9312906827299,11.469489904035,9.69845287333388,14.0561834435787,11.9887190682277,14.4438436770267,15.1828118407678,14.4964999972959,12.8893214093012,14.9332719858435,14.6331787213986,15.1849361301843,11.9964963577046,15.8429802946684,15.3837963065678,15.1898486100301,15.7159783386871,13.9050664483406,13.7180537136572,15.5982373086118,15.4546700179025,16.4849748550024,15.5596406415304,16.2078226816328,16.3339412325481,14.9049534087848,16.2842734866623,16.5950110464344,12.3172519328542,12.5415393734465,12.4691730440113,15.0894103496017,14.0723106944807,14.6827050793902,14.8246626932311,12.7163056892028,11.728783475832,14.737249394662,14.6871608183004,15.17136405354,13.6760518742365,15.0349110550427,14.7978040361132,15.3726987747584,15.3171030826916,15.0402094979979,14.7516099438312,14.6750688462736,14.7578242699074,15.6609434805138,14.7547691449694,15.5087577941053,14.7529502831009
Tyrosine,10.9646853498917,11.2203294983534,11.2213328413765,10.5291325922114,10.9633604971509,11.2214099929931,11.2192114121648,11.2107328676343,11.2249423261109,12.7138003135832,11.2129273631954,11.2276279523866,12.1675771562476,11.2323453150227,11.2257669699594,11.2109418006216,13.360490702719,10.987226899509,11.2113730138264,11.2111344737728,10.5749629528158,11.2923074905248,10.9772745420084,11.9497625823416,11.2824558125958,11.2590333784247,12.172597274109,11.2538878739753,10.8120256765564,10.9880037906061,11.2436177915192,11.2494666083788,11.2504939632692,11.8679260548405,13.0864325189515,11.2550474894241,11.2597407095535,10.8515068489558,10.2461951020315,11.7261508429227,11.1671455730371,10.9707445129029,11.2406233551228,11.3584174922876,11.8558016900105,11.7221800088973,10.6108949046293,11.25941281809,11.2463789692687,11.2410258446412,14.4764836886547,11.6717395545381,12.1568805862031,14.4807094119499,12.9567963922401,12.5810438627831,12.8376232136588,13.5624144865927,14.4765072124688,14.4754821962724,14.9299131187573,14.4823531336509,14.0844779241405,17.4157342325057,14.836720552391,16.2233591635653,16.4175048118599,14.4626506690531,14.137722145639,16.6489714240402,15.0696148979715,14.160104876204,15.2058055179027,14.4746156394782,14.7232767255741,12.2411556411777,11.5324485163556,12.2949334409768,12.2372929969993,11.667804904492,12.1782613699424,13.0794764866398,12.784954112827,11.2557848643971,12.2462663838857,13.323654716751,13.2240598814262,12.9402594102647,12.2478083346142,12.2508812747991,12.2388973048332,12.2252613224651,11.6944527637203,12.0967764189783,13.4765536368592,12.2317175948338,12.5688572891471,11.9180332425017,12.1811976038108,12.2361654229147
Urocanic acid,16.1162653527275,16.823604652873,15.4526061244966,13.4116571805873,14.3056225956137,13.458812734451,11.0797337739035,12.919166795581,15.4012040728313,13.8589389023054,15.1920014485089,11.5987157686594,16.2240597747513,13.3080870641475,12.9855689535256,12.4720963241226,14.6861617374903,13.3835753768912,12.6048980621684,12.2731320659282,13.6399151294917,12.9261230289271,13.4262071099676,10.6601846306044,13.0975664591238,15.0449555152916,15.9408347942735,14.6820174780138,11.1843419218431,13.1033423833856,12.1013949034459,12.7849867787124,13.0982241408004,15.3193238579954,13.0619556045853,12.086658753967,12.8083711021553,13.077566963488,13.0796171956879,15.266901272911,15.088856313869,12.3216104545539,10.8861508871654,13.9636176647376,13.9722173598636,13.5966062998274,10.8161224468102,9.7924184536271,14.0459772528967,13.0903619315513,13.4460558574622,15.2257264832712,15.6911270987518,11.2345462897183,11.423029568097,10.0985567823347,10.8826277275229,14.6789399752247,12.1558572673609,12.014703977,11.6566896995429,10.1081367496546,12.3068386546355,13.9556482794105,12.1637671936454,12.1704791600867,12.5806985965828,12.1800089580552,12.6425049513949,10.5116174639437,13.3252121857199,11.6101815617979,12.1768959505667,12.1636126651305,12.1597426054983,11.7800109942045,14.6091417103029,12.121009630364,12.7578532578302,11.6297138182066,11.5369176376615,10.3106475195203,12.1439665915466,10.4427570538156,10.4093895029892,12.7266377454248,12.4586637386649,11.6935043764558,9.38877502360035,11.6977732071865,10.4371998492335,10.3349539415584,12.7864257950187,11.7073608513202,13.3996873840116,10.2791054391016,11.8904270643423,11.6938457919734,10.3923323305505,11.6927496434322
Vaccenic acid,10.1404107200999,12.2716304749865,11.7508666162467,11.0844102254205,10.3583797366227,11.1183280611314,11.1408129241112,11.0221421946441,11.1259078278466,10.8713077789392,11.1762316238314,11.1349978627103,11.1309125651825,11.3059032418159,11.1241417311197,11.587757939508,11.1248017446689,11.3075225295593,11.1179754387489,11.137517234667,11.1428159677147,11.1191598689878,11.1260612804344,10.5381077604667,11.1365219049301,11.205887094207,10.7339489221558,11.1983935688586,11.0236607684159,11.4335625623085,11.0456529819467,10.9788724643771,11.3652608851479,11.1894581518072,11.1851865268006,11.3777214457479,11.3931391733259,11.1881421079017,11.2045499804913,11.2312575692941,11.1875741525744,11.186042514763,10.7262177147708,11.205032542755,11.1857582815273,11.1910778849086,11.1983563289416,11.1881816911196,11.197810923591,11.2106899386048,11.0221331180895,10.6824300820052,10.2838310409334,10.8894260747896,10.0637151717164,10.5574629663688,10.7349244125527,13.9741299745403,10.8749795515818,10.8980148840863,12.9016563091863,10.3620351068148,10.8805042128653,14.3472526723255,10.8978007136183,14.1923550894626,10.8757873224389,10.8924487204175,10.8907459176577,10.8903825648038,10.8960341454603,10.8877335272904,10.8772274462292,11.2284663443497,10.8895999195941,11.0064622584415,10.6059623678412,10.4564357438503,10.7381219511276,10.8308527913914,10.5615502397513,10.0907205938942,12.2566396555413,10.4609074833731,10.1356058225654,11.6050013798903,10.3558421634994,10.2943985337697,10.2970765366657,10.097758065984,9.85870840138168,10.4779889739851,10.4757455418541,12.7948208370003,10.4971080576845,10.4453355138844,12.3461816174577,10.5132653680761,10.4653818198628,10.0990741918755
Zingerone,14.6595554900367,14.4090096250773,14.5935489083495,14.4006059832438,14.9313711106461,14.4123364345582,11.2079317051527,14.4095911485588,15.1509628127279,11.234775002688,15.4907532715851,14.4105603008114,10.9408995639978,14.399480059244,10.4661616732508,14.6800541493191,14.4109001138276,14.4024418026251,10.4083134750588,14.3921741726341,12.1781589430386,11.7160760191266,14.3876056689364,14.3996152952951,14.9031500679979,15.0604703506922,14.8058398560336,15.0217367942173,15.7850556949448,15.0478950684304,15.0429378170618,15.0464417301535,15.0481236759507,15.4861797978215,15.111137046811,15.0214509552224,15.0212231488547,15.044616764004,15.008320826926,15.048363584456,15.4197693335948,15.9837219092668,15.033399102401,12.4405911246631,12.4928573090815,15.0222467711257,12.3691614289524,15.0290971937414,15.0380673383301,11.8329096395086,6.68983457363475,10.4653151091172,10.4723967929029,7.29353775149555,7.5806598089614,11.8306004910252,8.55621150023198,7.85360782960758,9.37332694299547,10.4778778918613,8.82568137899832,10.4763290022713,14.5540928777835,10.4638942626928,10.4642440290965,10.1335418439521,10.7553193852507,10.9699462820265,11.6726463292182,11.2550490536997,11.6956181371603,10.4899223636614,10.4882444863096,16.6891797351065,10.4798031620848,14.0097255365533,13.5249105957485,13.0316877770343,9.18481077813375,13.0939910062008,13.1738737745708,13.0903571428557,9.98576580935562,13.1017473285035,13.1100800833377,13.2415584145252,9.37575261037967,9.5325715497082,10.65976800619,13.0903934450032,14.7567849194559,13.8476434413263,9.90833246364008,13.1169482808191,12.6783043076547,13.0938840080221,13.9985993169944,13.1042743988344,14.2621549742778,13.1006763695733
alpha-Lactose,14.3973839531528,9.97704118638097,14.1324662620892,11.63331276269,13.1804894414648,10.3768219971816,14.2644458726775,12.775713113146,12.679534664235,16.6387189834423,10.8856053495263,14.2001835951692,13.3995340162021,9.78622334302706,12.8308824091183,10.6047043455547,12.5474308064622,11.0766544236502,12.9880137979553,10.3454652298696,13.8243827216137,12.5512340711938,13.2468226847635,13.8263072297999,15.1445434025399,16.9416634500746,15.2430899767011,12.6557650814668,15.9269685781758,12.793155329456,12.9760369277292,11.2759079440588,12.2423874729467,12.8929156800852,14.0023685784871,10.8605942198613,10.7008791763968,13.1836004923001,10.5859240933486,11.3586040861866,12.592645255346,10.0762487202758,12.0000035341759,10.7225812484759,11.1390501884689,11.2749317233318,10.1123839847609,9.49830359694825,12.4301506434588,12.4288044151125,12.8181056625369,12.4428929127991,13.3180631411967,15.3688693960016,15.4044574964308,13.5674600708687,15.9801607570236,12.5905355014161,11.2240333317187,14.4878342092817,13.5765071940114,15.9112762206858,13.4476713817423,12.8599223823154,12.5037049524384,13.1989386400332,13.8495072774764,15.2465132614923,12.2012255636426,12.8692745426195,14.7131803662405,14.2424601676022,13.1442550143971,14.1330946078176,10.3085685437529,14.6510442550672,15.6184473147842,13.6663281860381,14.1621899416661,12.9661867274579,14.3687523930398,15.4417001064643,13.1541092211051,14.4373312871042,13.8828338900865,13.2177250292351,13.9013930495112,14.7308463006982,15.1567354882615,12.297919339609,11.9463298629487,13.8413799205993,12.9759038957109,10.1415549037592,14.1615874979169,11.4732323365958,15.4330032003348,11.4193609153179,14.3816245202243,11.0680359030282
creatinine,14.7795331247793,15.4549121924796,16.3428068574357,15.4388912644057,16.8326410778657,13.8628703723424,14.3649202569769,16.7110668549539,16.2170899984171,13.7886981998589,16.5857824026388,15.9004175145672,16.3583646508879,15.4583062420817,14.5296018213111,14.4809468547339,14.3138804531672,15.4452585569149,15.4521998717674,13.6605555437459,15.4520016624309,15.4492022578371,16.6075380666728,15.4419785772406,15.4531215190902,13.1262051565385,13.3886068153363,10.8168237919417,13.1079706004418,13.1103136229795,13.1059744702683,13.1319612073104,13.3454778412282,13.1294357432492,12.9324536815018,11.5275157950733,13.620354319158,13.7735346127585,13.1240412447188,13.2817856375337,11.0014459706919,14.1977004301989,11.1332822722769,10.9968336768799,13.1278652101091,13.8359261155531,13.1244944280896,12.0387263156125,13.4023959044039,11.5377463652564,14.3197156473762,10.8736321558661,13.5419203272562,13.5405115540937,13.6289158624772,13.5244308862368,13.8716189470722,13.524493274243,13.5446198202433,14.0449010885673,14.7772461590844,13.5232514638879,13.5344833722078,13.5272461233917,13.3284059997831,14.0573220269248,10.3885498246713,13.5439508479017,13.174260884366,13.5315406380231,13.2621522180847,13.5372247462955,13.5459375060597,13.5256475801072,13.4380577766038,13.2977362327864,10.9206528444937,13.2201684143543,13.9232297891103,14.0251132660834,13.1968174523586,12.921693275444,15.1858181463106,13.2070842458627,13.2097613767727,13.209370140043,13.1286930720502,12.9109227804202,13.2064383002889,11.4275624800222,12.9811723591185,13.2124022369992,13.223361681937,13.2167447892064,13.218186503902,13.2238632623205,13.2100746249082,13.7364136140564,13.2043539150274,13.6696246753989
